account_id,name,address,latest_update_datetime,queue,status
30531,Sarah Garcia,"107 Sunset Boulevard, Waterford",2025-07-06 13:16:07,PAYING,PAY PROP
43108,Maria Martinez,"109 Sunset Boulevard, Kilkenny",2025-07-06 13:45:25,OTHER,ARCHIVED
17232,Laura Wilson,"71 Cedar Lane, Waterford",2025-07-06 15:19:21,INSOLVENCY,INS1
42371,David Williams,"102 Elm Street, Belfast",2025-07-06 16:30:47,OTHER,ARCHIVED
91558,Sophia Rodriguez,"139 Riverside Drive, Galway",2025-07-06 18:19:47,SETTLED,SETTLED
46545,David Davis,"101 Sunset Boulevard, Waterford",2025-07-06 18:52:09,INSOLVENCY,INS1
85922,John Rodriguez,"94 Pine Road, Sligo",2025-07-06 19:03:52,PAYING,PAY CURR
79521,Sophia Jones,"196 Sunset Boulevard, Cork",2025-07-06 20:27:34,COLLECTIONS,PRIME
88654,Michael Rodriguez,"128 Oak Street, Kilkenny",2025-07-06 20:50:45,TRACE,GONEAWAY
86543,Sophia Davis,"180 Hillcrest Road, Belfast",2025-07-06 23:37:44,TRACE,GONEAWAY
17413,Emma Martinez,"195 Riverside Drive, Kilkenny",2025-07-07 02:56:32,TRACE,GONEAWAY
65428,David Jones,"35 Hillcrest Road, Limerick",2025-07-07 05:29:35,LEGAL,HOLD FO
97132,Sophia Jones,"183 Oak Street, Belfast",2025-07-07 18:52:02,LEGAL,LEG_TIT
85466,David Williams,"131 Cedar Lane, Dublin",2025-07-07 21:01:40,LEGAL,LEG_NOT
48606,John Martinez,"33 Elm Street, Waterford",2025-07-07 23:02:42,PAYING,PAY CURR
43403,Laura Brown,"183 Hillcrest Road, Dublin",2025-07-08 01:30:38,OTHER,ARCHIVED
21707,Michael Rodriguez,"81 Pine Road, Dublin",2025-07-08 05:55:29,OTHER,ARCHIVED
48606,John Martinez,"33 Elm Street, Waterford",2025-07-08 06:02:53,SETTLED,SETTLED
66138,John Jones,"170 Hillcrest Road, Sligo",2025-07-08 12:25:25,COLLECTIONS,CANCEL2
27223,Sophia Rodriguez,"165 Cedar Lane, Kilkenny",2025-07-09 08:02:44,PAYING,PAY PROP
89082,Michael Smith,"188 Hillcrest Road, Belfast",2025-07-09 09:55:51,PAYING,PAY CURR
67443,Sarah Brown,"134 Cedar Lane, Galway",2025-07-09 12:01:43,PAYING,PAY CURR
39116,Olivia Johnson,"62 Oak Street, Cork",2025-07-09 13:43:03,PAYING,PAY PROP
46494,Laura Johnson,"178 Cedar Lane, Sligo",2025-07-09 13:50:06,LEGAL,LEG_NOT
84845,Sarah Rodriguez,"89 Riverside Drive, Waterford",2025-07-09 16:01:13,LEGAL,LEG_TIT
55044,Emma Wilson,"74 Riverside Drive, Galway",2025-07-09 18:46:50,OTHER,ARCHIVED
58064,Emma Williams,"123 Elm Street, Waterford",2025-07-09 19:24:54,SETTLED,SETTLED
39629,Michael Jones,"178 Cedar Lane, Sligo",2025-07-10 02:19:17,SETTLED,SETTLED
47984,Sarah Brown,"111 Riverside Drive, Kilkenny",2025-07-10 02:28:05,COLLECTIONS,TELSOLUTIONS4
69313,Alex Davis,"143 Riverside Drive, Cork",2025-07-10 10:30:35,LEGAL,LEG_TIT
49999,James Miller,"47 Riverside Drive, Limerick",2025-07-10 14:15:04,LEGAL,LEG VERIF 1
37988,Olivia Martinez,"80 Sunset Boulevard, Belfast",2025-07-10 17:40:06,COLLECTIONS,TELSOLUTIONS1
30817,Daniel Johnson,"134 Hillcrest Road, Limerick",2025-07-10 20:49:06,LEGAL,LEG_NOT
61279,Maria Smith,"51 Maple Avenue, Dublin",2025-07-11 04:35:00,TRACE,GONEAWAY
27223,Sophia Rodriguez,"165 Cedar Lane, Kilkenny",2025-07-11 08:07:17,COLLECTIONS,CANCEL4
61708,John Davis,"142 Elm Street, Dublin",2025-07-11 14:02:40,INSOLVENCY,INSP
48786,Sophia Martinez,"56 Hillcrest Road, Dublin",2025-07-11 23:45:41,TRACE,GONEAWAY
30746,Alex Miller,"32 Oak Street, Cork",2025-07-12 02:01:29,OTHER,ARCHIVED
98172,Emma Williams,"110 Cedar Lane, Limerick",2025-07-12 03:03:03,TRACE,GONEAWAY
33057,Olivia Jones,"21 Hillcrest Road, Cork",2025-07-12 03:05:41,SETTLED,SETTLED
91658,Olivia Davis,"106 Cedar Lane, Sligo",2025-07-12 05:16:01,LEGAL,LEG_TIT
46588,Laura Miller,"68 Cedar Lane, Dublin",2025-07-12 05:31:10,COLLECTIONS,CANCEL2
37798,Sarah Wilson,"54 Elm Street, Cork",2025-07-12 07:01:54,COLLECTIONS,TELSOLUTIONS4
26168,Maria Williams,"120 Cedar Lane, Belfast",2025-07-12 11:25:25,PAYING,PAY CURR
69791,Michael Rodriguez,"160 Maple Avenue, Belfast",2025-07-12 13:02:19,COLLECTIONS,PRIME
86646,Sarah Williams,"29 Hillcrest Road, Galway",2025-07-12 17:20:02,TRACE,GONEAWAY
66463,John Wilson,"104 Sunset Boulevard, Kilkenny",2025-07-12 18:07:56,SETTLED,SETTLED
59505,Daniel Wilson,"113 Pine Road, Limerick",2025-07-12 22:55:04,SETTLED,SETTLED
20507,Olivia Rodriguez,"17 Maple Avenue, Dublin",2025-07-13 00:50:00,LEGAL,LEG_TIT
37744,Sophia Miller,"115 Oak Street, Limerick",2025-07-13 02:21:38,PAYING,PAY PROP
77262,Daniel Garcia,"46 Sunset Boulevard, Limerick",2025-07-13 02:25:58,OTHER,ARCHIVED
89946,John Brown,"125 Maple Avenue, Cork",2025-07-13 03:26:13,COLLECTIONS,CANCEL4
72838,Laura Martinez,"18 Elm Street, Waterford",2025-07-13 03:43:18,COLLECTIONS,PRIME
26232,Daniel Davis,"106 Pine Road, Belfast",2025-07-13 04:04:21,PAYING,PAY CURR
48786,Sophia Martinez,"56 Hillcrest Road, Dublin",2025-07-13 07:01:19,COLLECTIONS,CANCEL4
43403,Laura Brown,"183 Hillcrest Road, Dublin",2025-07-13 09:59:09,TRACE,GONEAWAY
71914,Daniel Johnson,"76 Riverside Drive, Belfast",2025-07-13 10:26:43,SETTLED,SETTLED
62692,Maria Miller,"186 Maple Avenue, Sligo",2025-07-13 11:01:01,PAYING,PAY CURR
44476,David Martinez,"26 Cedar Lane, Cork",2025-07-13 13:36:25,INSOLVENCY,INSP
98909,Michael Rodriguez,"83 Maple Avenue, Limerick",2025-07-13 13:38:59,PAYING,PAY CURR
97730,Olivia Smith,"186 Sunset Boulevard, Limerick",2025-07-13 14:20:55,LEGAL,LEG VERIF 1
89176,Sarah Johnson,"105 Cedar Lane, Galway",2025-07-13 17:19:08,OTHER,ARCHIVED
98254,Sarah Rodriguez,"3 Pine Road, Sligo",2025-07-13 17:39:49,INSOLVENCY,INS2
16198,Laura Williams,"167 Elm Street, Limerick",2025-07-13 20:34:50,OTHER,ARCHIVED
13883,David Smith,"74 Sunset Boulevard, Cork",2025-07-13 22:18:45,PAYING,PAY PROP
97132,Sophia Jones,"183 Oak Street, Belfast",2025-07-13 23:38:29,SETTLED,SETTLED
58473,Sophia Brown,"162 Elm Street, Galway",2025-07-14 00:36:57,TRACE,GONEAWAY
20233,Michael Davis,"60 Riverside Drive, Belfast",2025-07-14 00:38:23,INSOLVENCY,INS1
26514,Sophia Smith,"135 Sunset Boulevard, Limerick",2025-07-14 01:09:19,SETTLED,SETTLED
86646,Sarah Williams,"29 Hillcrest Road, Galway",2025-07-14 01:14:55,SETTLED,SETTLED
91678,Laura Garcia,"104 Cedar Lane, Waterford",2025-07-14 01:32:20,PAYING,PAY CURR
26686,James Johnson,"43 Riverside Drive, Waterford",2025-07-14 02:02:41,LEGAL,HOLD FO
29600,Daniel Martinez,"184 Elm Street, Limerick",2025-07-14 04:20:31,OTHER,ARCHIVED
87459,Alex Jones,"102 Cedar Lane, Belfast",2025-07-14 09:10:37,LEGAL,LEG VERIF 1
38921,David Rodriguez,"132 Pine Road, Belfast",2025-07-14 10:00:57,TRACE,GONEAWAY
61934,Sarah Johnson,"36 Maple Avenue, Cork",2025-07-14 12:26:24,SETTLED,SETTLED
10506,David Jones,"106 Pine Road, Waterford",2025-07-14 13:11:19,INSOLVENCY,INS3
91435,David Smith,"2 Sunset Boulevard, Dublin",2025-07-14 13:22:11,PAYING,PAY CURR
34629,Alex Martinez,"67 Sunset Boulevard, Galway",2025-07-14 17:21:14,OTHER,ARCHIVED
61708,John Davis,"142 Elm Street, Dublin",2025-07-14 18:01:12,TRACE,GONEAWAY
10388,Laura Garcia,"58 Elm Street, Dublin",2025-07-14 19:57:24,OTHER,ARCHIVED
77535,Michael Johnson,"25 Maple Avenue, Sligo",2025-07-14 23:32:11,OTHER,ARCHIVED
53016,Laura Johnson,"197 Oak Street, Belfast",2025-07-15 04:16:50,SETTLED,SETTLED
81469,Sarah Johnson,"130 Elm Street, Belfast",2025-07-15 06:33:23,PAYING,PAY CURR
17346,Daniel Wilson,"37 Riverside Drive, Limerick",2025-07-15 07:33:24,SETTLED,SETTLED
65428,David Jones,"35 Hillcrest Road, Limerick",2025-07-15 11:14:43,SETTLED,SETTLED
19413,Sophia Jones,"52 Sunset Boulevard, Limerick",2025-07-15 11:39:55,LEGAL,LEG_NOT
58473,Sophia Brown,"162 Elm Street, Galway",2025-07-15 11:59:45,PAYING,PAY CURR
79212,Sophia Rodriguez,"177 Oak Street, Belfast",2025-07-15 15:10:50,LEGAL,LEG_TIT
22367,Maria Martinez,"51 Elm Street, Dublin",2025-07-15 17:22:17,OTHER,ARCHIVED
34650,Daniel Miller,"37 Elm Street, Belfast",2025-07-15 19:12:18,COLLECTIONS,CASSIST2
35861,David Johnson,"103 Cedar Lane, Galway",2025-07-15 19:18:42,SETTLED,SETTLED
15680,John Miller,"125 Sunset Boulevard, Sligo",2025-07-16 01:45:15,LEGAL,LEG_NOT
51596,James Rodriguez,"150 Oak Street, Sligo",2025-07-16 04:01:31,LEGAL,HOLD FO
88333,Olivia Brown,"145 Riverside Drive, Belfast",2025-07-16 05:13:04,OTHER,ARCHIVED
85557,James Smith,"69 Oak Street, Kilkenny",2025-07-16 07:29:53,LEGAL,LEG_NOT
28382,Daniel Miller,"64 Maple Avenue, Kilkenny",2025-07-16 07:34:22,TRACE,GONEAWAY
26168,Maria Williams,"120 Cedar Lane, Belfast",2025-07-16 08:34:47,SETTLED,SETTLED
91001,Maria Martinez,"127 Maple Avenue, Waterford",2025-07-16 10:55:09,OTHER,ARCHIVED
95274,Laura Jones,"120 Maple Avenue, Kilkenny",2025-07-16 12:33:15,TRACE,GONEAWAY
27543,John Jones,"90 Elm Street, Kilkenny",2025-07-16 14:05:20,OTHER,ARCHIVED
25733,David Brown,"63 Sunset Boulevard, Kilkenny",2025-07-16 15:30:30,OTHER,ARCHIVED
86650,David Rodriguez,"156 Sunset Boulevard, Kilkenny",2025-07-16 18:07:40,COLLECTIONS,TELSOLUTIONS1
57663,John Johnson,"101 Oak Street, Belfast",2025-07-16 19:10:14,SETTLED,SETTLED
33057,Olivia Jones,"21 Hillcrest Road, Cork",2025-07-16 21:24:37,COLLECTIONS,PRIME_D
11356,Maria Williams,"147 Oak Street, Galway",2025-07-16 23:12:07,COLLECTIONS,CANCEL2
59505,Daniel Wilson,"113 Pine Road, Limerick",2025-07-17 05:13:35,SETTLED,SETTLED
42371,David Williams,"102 Elm Street, Belfast",2025-07-17 05:56:51,TRACE,GONEAWAY
82269,Maria Martinez,"175 Oak Street, Galway",2025-07-17 06:21:02,LEGAL,HOLD FO
52697,Sarah Davis,"39 Hillcrest Road, Sligo",2025-07-17 06:24:32,PAYING,PAY PROP
36810,Maria Martinez,"81 Riverside Drive, Belfast",2025-07-17 06:38:07,SETTLED,SETTLED
63223,Daniel Smith,"39 Oak Street, Kilkenny",2025-07-17 09:22:43,PAYING,PAY PROP
91001,Maria Martinez,"127 Maple Avenue, Waterford",2025-07-17 10:13:40,PAYING,PAY PROP
17948,Alex Martinez,"128 Riverside Drive, Kilkenny",2025-07-17 11:07:37,TRACE,GONEAWAY
86494,Laura Jones,"188 Sunset Boulevard, Dublin",2025-07-17 12:14:48,OTHER,ARCHIVED
69833,Laura Garcia,"200 Hillcrest Road, Kilkenny",2025-07-17 12:43:03,PAYING,PAY PROP
86494,Laura Jones,"188 Sunset Boulevard, Dublin",2025-07-17 13:13:19,PAYING,PAY CURR
52609,Sophia Brown,"53 Pine Road, Limerick",2025-07-17 15:51:05,SETTLED,SETTLED
70629,Michael Rodriguez,"172 Oak Street, Belfast",2025-07-18 02:43:15,OTHER,ARCHIVED
29210,David Brown,"69 Oak Street, Kilkenny",2025-07-18 10:06:44,PAYING,PAY CURR
26232,Daniel Davis,"106 Pine Road, Belfast",2025-07-19 03:16:57,OTHER,ARCHIVED
72340,John Rodriguez,"58 Pine Road, Belfast",2025-07-19 04:01:20,PAYING,PAY CURR
34629,Alex Martinez,"67 Sunset Boulevard, Galway",2025-07-19 04:15:21,INSOLVENCY,INS2
36810,Maria Martinez,"81 Riverside Drive, Belfast",2025-07-19 04:34:01,OTHER,ARCHIVED
28382,Daniel Miller,"64 Maple Avenue, Kilkenny",2025-07-19 05:18:03,SETTLED,SETTLED
77535,Michael Johnson,"25 Maple Avenue, Sligo",2025-07-19 10:10:06,PAYING,PAY CURR
31172,Olivia Smith,"102 Sunset Boulevard, Dublin",2025-07-19 11:12:14,LEGAL,LEG_TIT
91435,David Smith,"2 Sunset Boulevard, Dublin",2025-07-19 12:59:44,SETTLED,SETTLED
46494,Laura Johnson,"178 Cedar Lane, Sligo",2025-07-19 13:38:31,OTHER,ARCHIVED
95230,Sophia Rodriguez,"48 Sunset Boulevard, Limerick",2025-07-19 16:01:43,COLLECTIONS,TELSOLUTIONS4
74104,Sarah Rodriguez,"106 Riverside Drive, Kilkenny",2025-07-19 16:03:13,COLLECTIONS,TELSOLUTIONS1
91558,Sophia Rodriguez,"139 Riverside Drive, Galway",2025-07-19 17:38:32,OTHER,ARCHIVED
46992,James Williams,"15 Cedar Lane, Dublin",2025-07-19 19:08:49,OTHER,ARCHIVED
58984,Daniel Brown,"123 Pine Road, Cork",2025-07-19 19:50:01,PAYING,PAY CURR
82324,David Smith,"60 Maple Avenue, Limerick",2025-07-19 20:32:15,LEGAL,LEG VERIF 1
13787,Laura Wilson,"88 Elm Street, Cork",2025-07-19 22:46:47,COLLECTIONS,PRIME_D
62106,Laura Brown,"183 Riverside Drive, Galway",2025-07-19 22:58:42,INSOLVENCY,INS3
91710,Olivia Williams,"53 Sunset Boulevard, Limerick",2025-07-19 23:47:05,OTHER,ARCHIVED
58064,Emma Williams,"123 Elm Street, Waterford",2025-07-20 01:01:33,OTHER,ARCHIVED
59791,Emma Martinez,"93 Elm Street, Cork",2025-07-20 02:51:28,SETTLED,SETTLED
17880,Emma Davis,"52 Pine Road, Cork",2025-07-20 03:26:41,TRACE,GONEAWAY
55044,Emma Wilson,"74 Riverside Drive, Galway",2025-07-20 03:40:06,TRACE,GONEAWAY
66787,Alex Rodriguez,"26 Elm Street, Sligo",2025-07-20 03:45:28,PAYING,PAY PROP
66138,John Jones,"170 Hillcrest Road, Sligo",2025-07-20 04:09:21,COLLECTIONS,PRIME_D
19372,Michael Johnson,"33 Maple Avenue, Belfast",2025-07-20 08:33:03,LEGAL,LEG VERIF 1
86086,Laura Garcia,"68 Pine Road, Sligo",2025-07-20 08:39:32,INSOLVENCY,INSP
83620,David Wilson,"122 Pine Road, Waterford",2025-07-20 10:04:44,SETTLED,SETTLED
67396,Maria Johnson,"32 Riverside Drive, Sligo",2025-07-20 10:08:04,LEGAL,LEG_TIT
88654,Michael Rodriguez,"128 Oak Street, Kilkenny",2025-07-20 11:41:54,OTHER,ARCHIVED
47450,Olivia Smith,"2 Cedar Lane, Limerick",2025-07-20 18:20:55,LEGAL,LEG VERIF 2
67687,Maria Martinez,"196 Riverside Drive, Belfast",2025-07-20 19:19:32,PAYING,PAY PROP
34650,Daniel Miller,"37 Elm Street, Belfast",2025-07-20 19:46:28,INSOLVENCY,INS4
53017,Daniel Smith,"120 Hillcrest Road, Belfast",2025-07-20 22:18:57,LEGAL,LEG VERIF 2
47862,James Williams,"77 Riverside Drive, Galway",2025-07-21 01:23:31,INSOLVENCY,INS1
34108,Laura Jones,"183 Pine Road, Galway",2025-07-21 01:45:38,OTHER,ARCHIVED
86646,Sarah Williams,"29 Hillcrest Road, Galway",2025-07-21 04:09:04,LEGAL,HOLD FO
51246,Sarah Williams,"142 Oak Street, Limerick",2025-07-21 04:18:46,TRACE,GONEAWAY
98254,Sarah Rodriguez,"3 Pine Road, Sligo",2025-07-21 08:25:39,COLLECTIONS,CANCEL4
75723,Olivia Williams,"141 Pine Road, Waterford",2025-07-21 15:37:58,TRACE,GONEAWAY
89946,John Brown,"125 Maple Avenue, Cork",2025-07-21 16:21:34,OTHER,ARCHIVED
86543,Sophia Davis,"180 Hillcrest Road, Belfast",2025-07-21 16:57:11,COLLECTIONS,CANCEL4
17993,Alex Smith,"170 Sunset Boulevard, Belfast",2025-07-21 19:57:38,LEGAL,HOLD FO
31233,Daniel Wilson,"55 Maple Avenue, Waterford",2025-07-21 20:26:00,INSOLVENCY,INS1
82487,Daniel Miller,"195 Riverside Drive, Belfast",2025-07-21 21:04:14,COLLECTIONS,CASSIST2
85441,John Garcia,"125 Hillcrest Road, Sligo",2025-07-21 22:32:32,PAYING,PAY CURR
47532,Sophia Jones,"89 Riverside Drive, Sligo",2025-07-21 23:41:09,LEGAL,HOLD FO
40198,Alex Williams,"6 Maple Avenue, Kilkenny",2025-07-22 01:43:49,OTHER,ARCHIVED
40733,Daniel Miller,"77 Cedar Lane, Belfast",2025-07-22 08:52:14,COLLECTIONS,CASSIST2
91402,Alex Rodriguez,"161 Hillcrest Road, Dublin",2025-07-23 00:02:07,OTHER,ARCHIVED
17320,Maria Martinez,"117 Sunset Boulevard, Belfast",2025-07-23 00:32:56,PAYING,PAY PROP
79521,Sophia Jones,"196 Sunset Boulevard, Cork",2025-07-23 01:03:59,OTHER,ARCHIVED
16077,Alex Jones,"35 Riverside Drive, Waterford",2025-07-23 01:37:56,PAYING,PAY CURR
26066,James Jones,"161 Pine Road, Waterford",2025-07-23 01:58:04,INSOLVENCY,INS4
87394,Daniel Smith,"142 Sunset Boulevard, Waterford",2025-07-23 02:09:38,INSOLVENCY,INS4
30496,John Wilson,"28 Riverside Drive, Galway",2025-07-23 02:13:10,TRACE,GONEAWAY
68861,Emma Rodriguez,"115 Sunset Boulevard, Cork",2025-07-23 02:23:48,PAYING,PAY CURR
16198,Laura Williams,"167 Elm Street, Limerick",2025-07-23 02:56:05,SETTLED,SETTLED
94956,Alex Jones,"144 Riverside Drive, Limerick",2025-07-23 04:50:58,SETTLED,SETTLED
67396,Maria Johnson,"32 Riverside Drive, Sligo",2025-07-23 08:39:10,PAYING,PAY PROP
71048,Maria Brown,"124 Maple Avenue, Belfast",2025-07-23 08:46:32,PAYING,PAY PROP
89082,Michael Smith,"188 Hillcrest Road, Belfast",2025-07-23 12:12:35,LEGAL,LEG_TIT
73732,Laura Williams,"139 Maple Avenue, Galway",2025-07-23 12:58:22,PAYING,PAY CURR
80451,Sophia Wilson,"3 Hillcrest Road, Cork",2025-07-23 13:45:58,LEGAL,LEG_NOT
47862,James Williams,"77 Riverside Drive, Galway",2025-07-23 16:23:34,INSOLVENCY,INS4
40733,Daniel Miller,"77 Cedar Lane, Belfast",2025-07-23 18:02:24,INSOLVENCY,INS3
27482,Sophia Smith,"93 Elm Street, Dublin",2025-07-23 20:37:59,COLLECTIONS,PRIME_D
25000,Maria Martinez,"48 Elm Street, Galway",2025-07-23 21:14:26,SETTLED,SETTLED
74428,Laura Martinez,"15 Cedar Lane, Kilkenny",2025-07-24 06:09:40,LEGAL,LEG VERIF 1
89637,Olivia Smith,"50 Cedar Lane, Dublin",2025-07-24 08:55:38,OTHER,ARCHIVED
44476,David Martinez,"26 Cedar Lane, Cork",2025-07-24 13:39:09,PAYING,PAY CURR
73980,Laura Martinez,"92 Cedar Lane, Limerick",2025-07-24 13:42:43,COLLECTIONS,PAY OVER
31527,Sarah Garcia,"145 Oak Street, Kilkenny",2025-07-24 22:28:50,OTHER,ARCHIVED
79521,Sophia Jones,"196 Sunset Boulevard, Cork",2025-07-25 19:45:54,LEGAL,HOLD FO
99755,Michael Johnson,"45 Pine Road, Kilkenny",2025-07-26 00:35:11,LEGAL,LEG VERIF 1
86543,Sophia Davis,"180 Hillcrest Road, Belfast",2025-07-26 01:30:52,PAYING,PAY PROP
61550,Maria Brown,"98 Riverside Drive, Galway",2025-07-26 07:12:53,INSOLVENCY,INS2
73556,Emma Rodriguez,"154 Oak Street, Belfast",2025-07-26 09:31:18,TRACE,GONEAWAY
69791,Michael Rodriguez,"160 Maple Avenue, Belfast",2025-07-26 11:44:09,SETTLED,SETTLED
34002,James Johnson,"200 Oak Street, Waterford",2025-07-26 16:59:11,COLLECTIONS,CASSIST2
19523,Michael Wilson,"179 Elm Street, Sligo",2025-07-26 20:37:13,TRACE,GONEAWAY
72278,Laura Davis,"100 Cedar Lane, Limerick",2025-07-26 20:47:23,LEGAL,LEG_NOT
91173,Sarah Wilson,"18 Pine Road, Cork",2025-07-26 21:00:37,PAYING,PAY CURR
50973,Emma Miller,"128 Maple Avenue, Galway",2025-07-26 21:20:21,PAYING,PAY PROP
25073,John Davis,"156 Elm Street, Galway",2025-07-26 22:23:11,INSOLVENCY,INS3
60048,Sophia Williams,"132 Hillcrest Road, Waterford",2025-07-26 22:39:39,TRACE,GONEAWAY
21453,John Garcia,"90 Sunset Boulevard, Waterford",2025-07-26 23:02:51,INSOLVENCY,INS1
84455,Daniel Smith,"118 Maple Avenue, Galway",2025-07-26 23:13:16,LEGAL,LEG VERIF 1
67303,Laura Smith,"145 Cedar Lane, Belfast",2025-07-27 01:05:44,PAYING,PAY CURR
65864,Maria Brown,"197 Hillcrest Road, Dublin",2025-07-27 02:00:30,PAYING,PAY CURR
69791,Michael Rodriguez,"160 Maple Avenue, Belfast",2025-07-27 02:08:38,COLLECTIONS,PRIME
96035,Laura Garcia,"59 Maple Avenue, Sligo",2025-07-27 02:27:14,TRACE,GONEAWAY
95274,Laura Jones,"120 Maple Avenue, Kilkenny",2025-07-27 08:17:27,TRACE,GONEAWAY
98298,Sarah Williams,"118 Elm Street, Cork",2025-07-27 08:33:36,TRACE,GONEAWAY
26096,Sarah Jones,"154 Elm Street, Sligo",2025-07-27 12:52:08,OTHER,ARCHIVED
86347,Michael Johnson,"31 Pine Road, Galway",2025-07-27 13:14:37,COLLECTIONS,PRIME_D
31172,Olivia Smith,"102 Sunset Boulevard, Dublin",2025-07-27 13:45:36,TRACE,GONEAWAY
45571,Emma Martinez,"93 Cedar Lane, Limerick",2025-07-27 14:01:43,PAYING,PAY CURR
66106,Michael Davis,"56 Pine Road, Galway",2025-07-27 15:06:22,LEGAL,HOLD FO
71242,James Davis,"9 Hillcrest Road, Kilkenny",2025-07-27 16:04:54,INSOLVENCY,INS2
27497,John Garcia,"165 Maple Avenue, Limerick",2025-07-27 16:07:03,COLLECTIONS,CANCEL2
81469,Sarah Johnson,"130 Elm Street, Belfast",2025-07-27 20:13:14,INSOLVENCY,INS4
39776,Maria Davis,"113 Maple Avenue, Kilkenny",2025-07-27 20:29:12,TRACE,GONEAWAY
20233,Michael Davis,"60 Riverside Drive, Belfast",2025-07-27 21:02:50,INSOLVENCY,INS3
39643,Emma Davis,"33 Elm Street, Cork",2025-07-27 21:28:18,OTHER,ARCHIVED
26168,Maria Williams,"120 Cedar Lane, Belfast",2025-07-27 23:07:54,COLLECTIONS,PRIME
13664,Emma Wilson,"1 Cedar Lane, Galway",2025-07-27 23:34:58,COLLECTIONS,CANCEL4
19413,Sophia Jones,"52 Sunset Boulevard, Limerick",2025-07-28 00:06:22,COLLECTIONS,PAY OVER
63368,John Johnson,"56 Elm Street, Limerick",2025-07-28 03:12:43,OTHER,ARCHIVED
56961,John Brown,"83 Riverside Drive, Galway",2025-07-28 03:29:31,PAYING,PAY PROP
41740,John Johnson,"78 Cedar Lane, Dublin",2025-07-28 04:04:13,INSOLVENCY,INS1
53131,Emma Garcia,"41 Elm Street, Sligo",2025-07-28 04:30:33,TRACE,GONEAWAY
78987,Maria Smith,"55 Oak Street, Limerick",2025-07-28 05:59:11,PAYING,PAY PROP
54341,Michael Davis,"164 Maple Avenue, Belfast",2025-07-28 09:15:10,OTHER,ARCHIVED
30943,Sarah Brown,"85 Sunset Boulevard, Dublin",2025-07-28 10:19:37,SETTLED,SETTLED
25000,Maria Martinez,"48 Elm Street, Galway",2025-07-28 11:24:09,COLLECTIONS,TELSOLUTIONS1
85441,John Garcia,"125 Hillcrest Road, Sligo",2025-07-28 12:21:42,INSOLVENCY,INS4
14961,John Davis,"179 Riverside Drive, Dublin",2025-07-28 14:20:07,COLLECTIONS,PRIME_D
36313,David Smith,"102 Sunset Boulevard, Sligo",2025-07-28 14:49:00,COLLECTIONS,PRIME_D
50973,Emma Miller,"128 Maple Avenue, Galway",2025-07-28 16:07:14,SETTLED,SETTLED
46545,David Davis,"101 Sunset Boulevard, Waterford",2025-07-28 17:35:24,COLLECTIONS,PAY OVER
41740,John Johnson,"78 Cedar Lane, Dublin",2025-07-28 17:44:46,PAYING,PAY CURR
32832,Sophia Davis,"68 Sunset Boulevard, Limerick",2025-07-28 17:46:27,TRACE,GONEAWAY
79792,David Smith,"72 Elm Street, Kilkenny",2025-07-28 18:10:30,PAYING,PAY CURR
68436,Emma Johnson,"189 Oak Street, Cork",2025-07-28 19:57:33,INSOLVENCY,INS4
34083,Michael Davis,"37 Hillcrest Road, Cork",2025-07-29 00:00:46,INSOLVENCY,INS1
19086,Laura Brown,"88 Cedar Lane, Sligo",2025-07-29 01:55:35,SETTLED,SETTLED
17993,Alex Smith,"170 Sunset Boulevard, Belfast",2025-07-29 01:59:43,LEGAL,LEG VERIF 2
34002,James Johnson,"200 Oak Street, Waterford",2025-07-29 06:44:20,TRACE,GONEAWAY
25733,David Brown,"63 Sunset Boulevard, Kilkenny",2025-07-29 13:32:55,LEGAL,LEG_NOT
85869,Sarah Miller,"159 Pine Road, Sligo",2025-07-29 16:51:59,SETTLED,SETTLED
13861,David Smith,"185 Maple Avenue, Dublin",2025-07-29 18:17:27,PAYING,PAY CURR
21489,Daniel Jones,"50 Riverside Drive, Galway",2025-07-29 20:44:13,LEGAL,LEG_TIT
59505,Daniel Wilson,"113 Pine Road, Limerick",2025-07-29 23:51:03,LEGAL,LEG_TIT
16402,Sarah Rodriguez,"146 Maple Avenue, Limerick",2025-07-31 00:54:15,OTHER,ARCHIVED
71125,John Brown,"136 Maple Avenue, Kilkenny",2025-07-31 02:44:02,COLLECTIONS,CANCEL2
51216,Olivia Martinez,"180 Pine Road, Waterford",2025-07-31 05:40:57,OTHER,ARCHIVED
53131,Emma Garcia,"41 Elm Street, Sligo",2025-07-31 07:31:59,LEGAL,HOLD FO
60001,Alex Brown,"57 Cedar Lane, Kilkenny",2025-07-31 09:52:37,PAYING,PAY PROP
68484,Michael Wilson,"53 Elm Street, Kilkenny",2025-07-31 10:03:11,LEGAL,LEG_NOT
16402,Sarah Rodriguez,"146 Maple Avenue, Limerick",2025-07-31 10:27:06,TRACE,GONEAWAY
26696,Sarah Rodriguez,"73 Maple Avenue, Kilkenny",2025-07-31 10:40:48,TRACE,GONEAWAY
77524,Maria Martinez,"55 Elm Street, Sligo",2025-07-31 10:42:51,INSOLVENCY,INS3
75723,Olivia Williams,"141 Pine Road, Waterford",2025-07-31 12:09:34,INSOLVENCY,INS2
55047,James Martinez,"78 Pine Road, Waterford",2025-07-31 14:51:33,INSOLVENCY,INS3
47801,John Johnson,"44 Cedar Lane, Dublin",2025-07-31 15:48:50,SETTLED,SETTLED
